"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_13g568350v5",35.2804913152606,8.49548514492866,1.49708527952764,5.00671888731257,5.53656940277041e-07,5.95451986631672e-06
"CHLRE_17g705650v5",35.0141805255903,8.48452985851812,2.24532675810858,3.3333811355025,0.000857973229577418,0.00553389772507284
"CHLRE_17g734725v5",34.8155612364801,8.47631312610801,1.50329609991641,4.97328046452309,6.58293143890454e-07,7.02329648721482e-06
"CHLRE_16g670756v5",34.5827444145599,8.46662235863639,1.51032568898185,4.94371671825952,7.66470564805055e-07,8.08513984048312e-06
"CHLRE_09g386838v5",34.5372350909263,8.46470530958417,2.81606694403253,2.65075563114807,0.00803119257490631,0.0421209460185603
"CHLRE_08g360300v5",34.1297489890773,8.44760517459254,1.95219876738739,3.81498303298265,0.000136192290828392,0.00102237200809812
"CHLRE_28g757497v5",33.3876394239612,8.41597677597946,1.53221426540711,4.84003898371813,1.29813661563312e-06,1.32449615826497e-05
"CHLRE_10g419050v5",33.1639690771767,8.40622906467846,1.50148641165187,4.93259812889711,8.11429913257161e-07,8.51136247957511e-06
"CHLRE_13g587850v5",33.1612545541584,8.40612873994348,1.50377823232079,4.92501392875835,8.43543453312968e-07,8.81852026248658e-06
"CHLRE_06g276150v5",32.9503103889566,8.39684338875454,1.60115633270475,4.61968843245896,3.8431671391589e-06,3.64652183579483e-05
