"","CONTROL_mean","SALT_mean","M","D","prob","ranking"
"Cre08.g359600.t1.2.v5.5",41.8255120001046,0.763672499990072,5.77528531776201,41.0618395001145,0.936397772847256,41.4659930983779
"Cre42.g760347.t1.1.v5.5",3.57253625000893,79.0414785989725,-4.46758937979813,75.4689423489635,0.935211741857123,-75.6010622553524
"Cre08.g367400.t1.1.v5.5",31.0304040000776,459.294770994029,-3.88766597351627,428.264366993952,0.935002795966593,-428.28201221094
"Cre17.g717950.t1.2.v5.5",36.9523600000924,0.491279399993613,6.23297895006353,36.4610806000988,0.932451852252707,36.9900043946852
"Cre05.g243450.t1.1.v5.5",0.190803500000477,36.2660366995285,-7.57038764446049,36.0752331995281,0.9320159219775,-36.8609986230397
"Cre16.g655200.t1.2.v5.5",0.226922500000567,35.8404339995341,-7.30324463383003,35.6135114995335,0.931037333670052,-36.354636341311
"Cre03.g151650.t1.1.v5.5",1.15316600000288,42.3692390994492,-5.19934510866648,41.2160730994463,0.928546518269988,-41.5427234458445
"Cre11.g467572.t1.1.v5.5",1.51208750000378,45.6848229994061,-4.91710143416291,44.1727354994023,0.926363860478261,-44.445567248197
"Cre12.g551350.t1.2.v5.5",45.215345750113,1.49185299998061,4.9216352041756,43.7234927501324,0.925818196030329,43.9996171728103
"Cre12.g552300.t1.2.v5.5",0.287741250000719,33.4187055995656,-6.85973998688854,33.1309643495648,0.925413833119878,-33.8336641737169
"Cre08.g365851.t1.1.v5.5",0.670035250001675,34.2600650995546,-5.67614708598577,33.5900298495529,0.922473558573997,-34.0662406354972
"Cre08.g358545.t1.1.v5.5",0.641187000001603,33.4014347995658,-5.70302109123858,32.7602477995642,0.920983879599064,-33.252944011861
"Cre04.g223300.t1.2.v5.5",44.1985437501105,518.43013309326,-3.5520788337592,474.23158934315,0.917329581326551,-474.244892007253
"Cre07.g335200.t1.1.v5.5",1198.05304700299,108.45620979859,3.46550722489064,1089.5968372044,0.915443055480395,1089.60234828407
"Cre12.g488450.t1.1.v5.5",28.386714000071,0.0894305999988374,8.31023158408588,28.2972834000721,0.912505787350205,29.4923074174459
"Cre12.g519180.t1.1.v5.5",28.1011957500703,0.0362266999995291,9.59936241306719,28.0649690500707,0.91172862889406,29.6612583434829
"Cre05.g235950.t1.2.v5.5",1.30965800000327,36.692840599523,-4.80823657087779,35.3831825995197,0.910258491621119,-35.7083848667576
"Cre07.g334150.t1.1.v5.5",27.9129597500698,0.419028599994553,6.05774258275437,27.4939311500752,0.909427217682535,28.1533744919502
"Cre10.g439450.t1.1.v5.5",35.5642830000889,1.24480349998382,4.8364391511843,34.3194795001051,0.90901383552501,34.6585893657148
